node_id,unique_id,name,ion_class,copies
29,184171_Ca_LVA-ID-1,184171_Ca_LVA-ID-1,Ca,49
30,184202_Ca_HVA-ID-1,184202_Ca_HVA-ID-1,Ca,49
48,3533_cat_thal-ID-1,3533_cat_thal-ID-1,Ca,1
49,19920_ca_a1g-ID-1,19920_ca_a1g-ID-1,Ca,1
50,19920_ca_a1i-ID-1,19920_ca_a1i-ID-1,Ca,1
51,19920_ca_a1h-ID-1,19920_ca_a1h-ID-1,Ca,1
104,20212_calH-ID-1,20212_calH-ID-1,Ca,7
108,20212_cat-ID-1,20212_cat-ID-1,Ca,6
112,20212_somacar-ID-1,20212_somacar-ID-1,Ca,7
116,20212_car-ID-1,20212_car-ID-1,Ca,7
125,51781_nca-ID-1,51781_nca-ID-1,Ca,13
146,20212_cal-ID-1,20212_cal-ID-1,Ca,7
147,51781_LcaMig-ID-1,51781_LcaMig-ID-1,Ca,14
204,95870_Ca-ID-1,95870_Ca-ID-1,Ca,2
251,229585_Cav3_1-ID-1,229585_Cav3_1-ID-1,Ca,4
260,116835_GRC_CA-ID-1,116835_GRC_CA-ID-1,Ca,10
264,144089_cat-ID-1,144089_cat-ID-1,Ca,5
267,144089_car-ID-1,144089_car-ID-1,Ca,1
282,144450_can-ID-1,144450_can-ID-1,Ca,2
284,230811_cal-ID-1,230811_cal-ID-1,Ca,1
311,279_ITGHK-ID-1,279_ITGHK-ID-1,Ca,1
315,80769_CaP-ID-1,80769_CaP-ID-1,Ca,1
324,151460_CaT-ID-1,151460_CaT-ID-1,Ca,1
328,151460_HVA-ID-1,151460_HVA-ID-1,Ca,1
356,108458_CaH-ID-1,108458_CaH-ID-1,Ca,14
359,135787_caL3d-ID-1,135787_caL3d-ID-1,Ca,1
367,151458_cat-ID-1,151458_cat-ID-1,Ca,1
371,151458_caq-ID-1,151458_caq-ID-1,Ca,1
372,112834_car-ID-1,112834_car-ID-1,Ca,2
380,151458_caL13-ID-1,151458_caL13-ID-1,Ca,1
383,151458_can-ID-1,151458_can-ID-1,Ca,1
387,151458_caL-ID-1,151458_caL-ID-1,Ca,1
442,97917_cat-ID-1,97917_cat-ID-1,Ca,2
447,97917_cat_a-ID-1,97917_cat_a-ID-1,Ca,2
473,97917_cal-ID-1,97917_cal-ID-1,Ca,3
479,51781_tca-ID-1,51781_tca-ID-1,Ca,7
495,168310_car-ID-1,168310_car-ID-1,Ca,3
505,155057_can-ID-1,155057_can-ID-1,Ca,3
507,144450_cal-ID-1,144450_cal-ID-1,Ca,4
518,113446_it-ID-1,113446_it-ID-1,Ca,1
536,113446_cal2-ID-1,113446_cal2-ID-1,Ca,1
597,20007_CAlM95-ID-1,20007_CAlM95-ID-1,Ca,1
598,20007_CAtM95-ID-1,20007_CAtM95-ID-1,Ca,1
601,20007_CAnM95-ID-1,20007_CAnM95-ID-1,Ca,1
608,101629_cat-ID-1,101629_cat-ID-1,Ca,14
610,101629_can2-ID-1,101629_can2-ID-1,Ca,17
616,101629_cal2-ID-1,101629_cal2-ID-1,Ca,15
639,169457_Ca_LVAst-ID-1,169457_Ca_LVAst-ID-1,Ca,8
644,169457_Ca_HVA-ID-1,169457_Ca_HVA-ID-1,Ca,8
662,3808_il-ID-1,3808_il-ID-1,Ca,6
672,114637_ical-ID-1,114637_ical-ID-1,Ca,1
676,144523_CaHVA-ID-1,144523_CaHVA-ID-1,Ca,3
679,144523_CaLVA-ID-1,144523_CaLVA-ID-1,Ca,3
700,17664_CaT-ID-1,17664_CaT-ID-1,Ca,1
702,17664_CaP-ID-1,17664_CaP-ID-1,Ca,1
705,17664_CaE-ID-1,17664_CaE-ID-1,Ca,1
706,17664_CaP2-ID-1,17664_CaP2-ID-1,Ca,1
724,112834_caq-ID-1,112834_caq-ID-1,Ca,2
743,7907_ca-ID-1,7907_ca-ID-1,Ca,1
762,119266_cat-ID-1,119266_cat-ID-1,Ca,1
766,119266_car-ID-1,119266_car-ID-1,Ca,1
774,119266_can-ID-1,119266_can-ID-1,Ca,1
776,119266_cal-ID-1,119266_cal-ID-1,Ca,1
791,149100_Ca_LVAst-ID-1,149100_Ca_LVAst-ID-1,Ca,74
803,149100_Ca_HVA-ID-1,149100_Ca_HVA-ID-1,Ca,13
899,189154_cat-ID-1,189154_cat-ID-1,Ca,1
913,189154_can-ID-1,189154_can-ID-1,Ca,1
918,189154_cal-ID-1,189154_cal-ID-1,Ca,1
925,120910_cachdend-ID-1,120910_cachdend-ID-1,Ca,1
930,139657_lva-ID-1,139657_lva-ID-1,Ca,1
939,102288_ICaL-ID-1,102288_ICaL-ID-1,Ca,1
947,102288_ICaT-ID-1,102288_ICaT-ID-1,Ca,1
965,147218_cap-ID-1,147218_cap-ID-1,Ca,1
982,97860_Ca-ID-1,97860_Ca-ID-1,Ca,1
998,123897_ca-ID-1,123897_ca-ID-1,Ca,3
1012,168310_cancr-ID-1,168310_cancr-ID-1,Ca,5
1044,229585_Cav3_3-ID-1,229585_Cav3_3-ID-1,Ca,2
1045,229585_Cav3_2-ID-1,229585_Cav3_2-ID-1,Ca,2
1046,229585_Cav2_1-ID-1,229585_Cav2_1-ID-1,Ca,2
1051,124513_nca-ID-1,124513_nca-ID-1,Ca,1
1061,2488_ca-ID-1,2488_ca-ID-1,Ca,1
1099,82784_HVA-ID-1,82784_HVA-ID-1,Ca,1
1114,20756_cat-ID-1,20756_cat-ID-1,Ca,5
1129,168858_cal-ID-1,168858_cal-ID-1,Ca,1
1176,53876_hva-ID-1,53876_hva-ID-1,Ca,1
1179,53876_lva-ID-1,53876_lva-ID-1,Ca,1
1180,53876_caleak-ID-1,53876_caleak-ID-1,Ca,1
1256,112685_Golgi_Ca_LVA-ID-1,112685_Golgi_Ca_LVA-ID-1,Ca,3
1262,112685_Golgi_Ca_HVA-ID-1,112685_Golgi_Ca_HVA-ID-1,Ca,2
1263,144450_calH-ID-1,144450_calH-ID-1,Ca,1
1267,144450_cat-ID-1,144450_cat-ID-1,Ca,1
1269,144450_somacar-ID-1,144450_somacar-ID-1,Ca,1
1271,144450_car-ID-1,144450_car-ID-1,Ca,1
1284,151126_calH-ID-1,151126_calH-ID-1,Ca,1
1287,143719_cat-ID-1,143719_cat-ID-1,Ca,3
1288,143719_somacar-ID-1,143719_somacar-ID-1,Ca,3
1291,143719_car-ID-1,143719_car-ID-1,Ca,3
1305,143719_cal-ID-1,143719_cal-ID-1,Ca,4
1327,128559_iCaL-ID-1,128559_iCaL-ID-1,Ca,3
1352,2733_lcafixed-ID-1,2733_lcafixed-ID-1,Ca,7
1364,153280_ch_CavT-ID-1,153280_ch_CavT-ID-1,Ca,1
1381,153280_ch_CavLZ-ID-1,153280_ch_CavLZ-ID-1,Ca,1
1382,153280_ch_CavL-ID-1,153280_ch_CavL-ID-1,Ca,1
1383,153280_ch_CavN-ID-1,153280_ch_CavN-ID-1,Ca,2
1391,113997_ICaL-ID-1,113997_ICaL-ID-1,Ca,1
1400,185355_CaT-ID-1,185355_CaT-ID-1,Ca,1
1407,185355_CaN-ID-1,185355_CaN-ID-1,Ca,1
1408,185355_CaL-ID-1,185355_CaL-ID-1,Ca,1
1451,138382_CaT3_1-ID-1,138382_CaT3_1-ID-1,Ca,1
1453,138382_newCaP-ID-1,138382_newCaP-ID-1,Ca,1
1462,3808_it-ID-1,3808_it-ID-1,Ca,2
1474,180789_cat-ID-1,180789_cat-ID-1,Ca,1
1481,180789_cae-ID-1,180789_cae-ID-1,Ca,1
1482,180789_cap2-ID-1,180789_cap2-ID-1,Ca,1
1502,180789_captain-ID-1,180789_captain-ID-1,Ca,1
1506,195615_can_mig-ID-1,195615_can_mig-ID-1,Ca,4
1519,37819_ca-ID-1,37819_ca-ID-1,Ca,1
1521,195615_cal2-ID-1,195615_cal2-ID-1,Ca,4
1552,3817_IT-ID-1,3817_IT-ID-1,Ca,2
1600,121060_chan_CaL13-ID-1,121060_chan_CaL13-ID-1,Ca,1
1601,121060_chan_CaL12-ID-1,121060_chan_CaL12-ID-1,Ca,1
1604,121060_chan_CaT-ID-1,121060_chan_CaT-ID-1,Ca,1
1607,121060_chan_CaR-ID-1,121060_chan_CaR-ID-1,Ca,1
1610,121060_chan_CaQ-ID-1,121060_chan_CaQ-ID-1,Ca,1
1613,121060_chan_CaN-ID-1,121060_chan_CaN-ID-1,Ca,1
1638,116096_ca-ID-1,116096_ca-ID-1,Ca,1
1654,143604_ca-ID-1,143604_ca-ID-1,Ca,1
1655,143604_ca_a1g-ID-1,143604_ca_a1g-ID-1,Ca,1
1682,144089_cal-ID-1,144089_cal-ID-1,Ca,1
1769,187615_ca_r-ID-1,187615_ca_r-ID-1,Ca,1
1772,187615_ca_h-ID-1,187615_ca_h-ID-1,Ca,1
1780,140249_ical-ID-1,140249_ical-ID-1,Ca,1
1781,140249_it2-ID-1,140249_it2-ID-1,Ca,1
1816,187473_cal-ID-1,187473_cal-ID-1,Ca,1
1817,112834_cat-ID-1,112834_cat-ID-1,Ca,1
1821,112834_caL13-ID-1,112834_caL13-ID-1,Ca,1
1823,112834_can-ID-1,112834_can-ID-1,Ca,1
1824,112834_caL-ID-1,112834_caL-ID-1,Ca,1
1844,12631_IT2_huguenard-ID-1,12631_IT2_huguenard-ID-1,Ca,1
1858,12631_IT_wang-ID-1,12631_IT_wang-ID-1,Ca,1
1864,150240_IT-ID-1,150240_IT-ID-1,Ca,1
1869,20212_ITGHK-ID-1,20212_ITGHK-ID-1,Ca,4
1882,48332_cap-ID-1,48332_cap-ID-1,Ca,1
1894,155735_CaT-ID-1,155735_CaT-ID-1,Ca,1
1895,155735_CaP-ID-1,155735_CaP-ID-1,Ca,1
1933,114359_ca-ID-1,114359_ca-ID-1,Ca,1
1959,18198_caL3d-ID-1,18198_caL3d-ID-1,Ca,2
1968,3263_cat-ID-1,3263_cat-ID-1,Ca,2
1970,3263_can2-ID-1,3263_can2-ID-1,Ca,2
1978,3263_cal2-ID-1,3263_cal2-ID-1,Ca,7
2005,168874_cal_mig-ID-1,168874_cal_mig-ID-1,Ca,1
2010,168874_cat_mig-ID-1,168874_cat_mig-ID-1,Ca,1
2028,124063_Bip_Ca-ID-1,124063_Bip_Ca-ID-1,Ca,1
2066,53451_ca-ID-1,53451_ca-ID-1,Ca,1
2069,226010_CaHVA-ID-1,226010_CaHVA-ID-1,Ca,1
2070,226010_CaLVA-ID-1,226010_CaLVA-ID-1,Ca,1
2110,139421_icaolmw-ID-1,139421_icaolmw-ID-1,Ca,3
2112,135902_icapr-ID-1,135902_icapr-ID-1,Ca,6
2162,64229_catRT03-ID-1,64229_catRT03-ID-1,Ca,1
2179,64229_cah-ID-2,64229_cah-ID-2,Ca,1
2185,149739_CaT-ID-1,149739_CaT-ID-1,Ca,2
2192,149739_LCa-ID-1,149739_LCa-ID-1,Ca,2
2196,149739_CaPN-ID-1,149739_CaPN-ID-1,Ca,2
2214,112546_cat-ID-1,112546_cat-ID-1,Ca,3
2239,3343_IT-ID-1,3343_IT-ID-1,Ca,1
2246,3343_IT2-ID-1,3343_IT2-ID-1,Ca,1
2251,153574_TCa_d-ID-1,153574_TCa_d-ID-1,Ca,1
2278,115356_CAT-ID-1,115356_CAT-ID-1,Ca,2
2282,115356_CAR-ID-1,115356_CAR-ID-1,Ca,2
2284,115356_CAnpq-ID-1,115356_CAnpq-ID-1,Ca,2
2292,115356_CAl-ID-1,115356_CAl-ID-1,Ca,2
2306,9889_IT2_huguenard-ID-1,9889_IT2_huguenard-ID-1,Ca,1
2315,9889_IT_wang-ID-1,9889_IT_wang-ID-1,Ca,1
2323,50997_tsbp-ID-1,50997_tsbp-ID-1,Ca,1
2328,50997_cagf-ID-1,50997_cagf-ID-1,Ca,1
2341,135902_icaolmw-ID-1,135902_icaolmw-ID-1,Ca,3
2365,46839_grc_ca-ID-1,46839_grc_ca-ID-1,Ca,1
2372,180370_L_Ca-ID-1,180370_L_Ca-ID-1,Ca,1
2388,223649_IT_huguenard-ID-2,223649_IT_huguenard-ID-2,Ca,1
2390,223649_IL_gutnick-ID-2,223649_IL_gutnick-ID-2,Ca,1
2412,140462_ICat2-ID-1,140462_ICat2-ID-1,Ca,1
2420,20212_ca-ID-1,20212_ca-ID-1,Ca,4
2446,223649_cadyn-ID-2,223649_cadyn-ID-2,Ca,1
2456,223649_cal2-ID-3,223649_cal2-ID-3,Ca,1
2468,116740_Ca-ID-1,116740_Ca-ID-1,Ca,1
2471,146030_LCa3_mit_usb_ChannelML-ID-1,146030_LCa3_mit_usb_ChannelML-ID-1,Ca,1
2494,183949_L_Ca_inact-ID-1,183949_L_Ca_inact-ID-1,Ca,1
2496,123453_Cav2-ID-1,123453_Cav2-ID-1,Ca,1
2517,83344_SlowCa-ID-1,83344_SlowCa-ID-1,Ca,7
2583,143671_L_Ca-ID-1,143671_L_Ca-ID-1,Ca,2
2589,151825_ca_r-ID-1,151825_ca_r-ID-1,Ca,1
2592,151825_ca_h-ID-1,151825_ca_h-ID-1,Ca,1
2603,83344_it2-ID-1,83344_it2-ID-1,Ca,8
2647,17663_IT2-ID-1,17663_IT2-ID-1,Ca,1
2656,114685_HVA-ID-1,114685_HVA-ID-1,Ca,1
2683,154732_carF-ID-1,154732_carF-ID-1,Ca,1
2711,52034_cah-ID-1,52034_cah-ID-1,Ca,1
2722,19591_caleak-ID-1,19591_caleak-ID-1,Ca,1
2724,19591_CaHVA_chan-ID-1,19591_CaHVA_chan-ID-1,Ca,1
2740,123623_IL_gutnick-ID-1,123623_IL_gutnick-ID-1,Ca,1
2777,125385_sca-ID-1,125385_sca-ID-1,Ca,1
2781,125385_sit2-ID-1,125385_sit2-ID-1,Ca,1
2786,125378_ca12dZUy-ID-1,125378_ca12dZUy-ID-1,Ca,1
2792,83547_calcha-ID-1,83547_calcha-ID-1,Ca,1
2801,144526_CaT-ID-1,144526_CaT-ID-1,Ca,21
2805,144526_CaH-ID-1,144526_CaH-ID-1,Ca,21
2883,168310_calcb-ID-1,168310_calcb-ID-1,Ca,2
2891,168310_canin-ID-1,168310_canin-ID-1,Ca,2
2897,168310_calc-ID-1,168310_calc-ID-1,Ca,2
2952,39949_caL-ID-1,39949_caL-ID-1,Ca,1
2971,146026_SlowCa-ID-1,146026_SlowCa-ID-1,Ca,1
2980,144385_car-ID-1,144385_car-ID-1,Ca,2
3006,168148_ca-ID-1,168148_ca-ID-1,Ca,1
3012,112359_cachan-ID-1,112359_cachan-ID-1,Ca,1
3036,144385_ca-ID-1,144385_ca-ID-1,Ca,1
3052,53965_IT2-ID-1,53965_IT2-ID-1,Ca,1
3053,53965_IT2-ID-2,53965_IT2-ID-2,Ca,1
3054,53965_IT2-ID-3,53965_IT2-ID-3,Ca,1
3092,207695_CAn-ID-1,207695_CAn-ID-1,Ca,1
3105,124063_Rod_Ca-ID-1,124063_Rod_Ca-ID-1,Ca,1
3122,93321_cat-ID-1,93321_cat-ID-1,Ca,1
3124,93321_cas-ID-1,93321_cas-ID-1,Ca,1
3139,127507_newcachan-ID-1,127507_newcachan-ID-1,Ca,2
3144,143719_calH-ID-1,143719_calH-ID-1,Ca,1
3157,19746_CA1CaG-ID-1,19746_CA1CaG-ID-1,Ca,1
3179,153196_ca-ID-1,153196_ca-ID-1,Ca,1
3184,108458_CaT-ID-1,108458_CaT-ID-1,Ca,4
3207,37819_IT-ID-1,37819_IT-ID-1,Ca,2
3226,37819_IT2-ID-1,37819_IT2-ID-1,Ca,2
3271,105385_cal_gp-ID-1,105385_cal_gp-ID-1,Ca,1
3279,105385_cap_gp-ID-1,105385_cap_gp-ID-1,Ca,1
3283,53569_CaT-ID-1,53569_CaT-ID-1,Ca,1
3284,53569_CaP-ID-1,53569_CaP-ID-1,Ca,1
3301,143100_CaH-ID-1,143100_CaH-ID-1,Ca,1
3338,181967_can3-ID-1,181967_can3-ID-1,Ca,1
3341,181967_cat3-ID-1,181967_cat3-ID-1,Ca,1
3343,181967_cat2-ID-1,181967_cat2-ID-1,Ca,1
3345,181967_cal1-ID-1,181967_cal1-ID-1,Ca,1
3346,181967_cal2-ID-1,181967_cal2-ID-1,Ca,1
3376,97863_is-ID-1,97863_is-ID-1,Ca,1
3384,98017_ICa-ID-1,98017_ICa-ID-1,Ca,1
3470,144490_calH-ID-1,144490_calH-ID-1,Ca,1
3473,144490_cat-ID-1,144490_cat-ID-1,Ca,1
3474,144490_somacar-ID-1,144490_somacar-ID-1,Ca,1
3477,144490_car-ID-1,144490_car-ID-1,Ca,1
3482,144490_car_mag-ID-1,144490_car_mag-ID-1,Ca,1
3487,144490_cal-ID-1,144490_cal-ID-1,Ca,1
3498,146565_ca-ID-1,146565_ca-ID-1,Ca,1
3511,144007_LGMD_CaL-ID-1,144007_LGMD_CaL-ID-1,Ca,1
3533,140462_ICat1m3h-ID-1,140462_ICat1m3h-ID-1,Ca,1
3561,185332_CAn-ID-1,185332_CAn-ID-1,Ca,1
3565,139653_Ca_LVAst-ID-1,139653_Ca_LVAst-ID-1,Ca,1
3570,139653_Ca_HVA-ID-1,139653_Ca_HVA-ID-1,Ca,1
3586,113732_tchannel-ID-1,113732_tchannel-ID-1,Ca,1
3588,113732_catp-ID-1,113732_catp-ID-1,Ca,1
3638,3670_IT2-ID-1,3670_IT2-ID-1,Ca,1
3654,125857_cacurrent-ID-1,125857_cacurrent-ID-1,Ca,1
3672,19491_L_HVA_Ca-ID-1,19491_L_HVA_Ca-ID-1,Ca,1
3673,19491_N_Ca-ID-1,19491_N_Ca-ID-1,Ca,1
3674,19491_L_Ca-ID-1,19491_L_Ca-ID-1,Ca,1
3691,74298_CaT-ID-1,74298_CaT-ID-1,Ca,1
3693,74298_HVA-ID-1,74298_HVA-ID-1,Ca,1
3706,156733_GRANULE_CA-ID-1,156733_GRANULE_CA-ID-1,Ca,1
3853,144482_cat-ID-1,144482_cat-ID-1,Ca,1
3859,144482_ca-ID-1,144482_ca-ID-1,Ca,1
3865,144482_casoma-ID-1,144482_casoma-ID-1,Ca,1
3872,110560_calcium-ID-1,110560_calcium-ID-1,Ca,1
3930,150288_cadyn-ID-1,150288_cadyn-ID-1,Ca,1
3942,3800_ical-ID-1,3800_ical-ID-1,Ca,1
3972,53893_lva-ID-1,53893_lva-ID-1,Ca,1
3990,87473_cahi-ID-1,87473_cahi-ID-1,Ca,1
3999,155796_can-ID-1,155796_can-ID-1,Ca,1
4017,3807_cachlech-ID-1,3807_cachlech-ID-1,Ca,1
4027,150446_CaTraub1994-ID-1,150446_CaTraub1994-ID-1,Ca,1
4049,51196_grc_ca-ID-1,51196_grc_ca-ID-1,Ca,1
4068,116862_ntt-ID-1,116862_ntt-ID-1,Ca,1
4071,116862_IL3-ID-1,116862_IL3-ID-1,Ca,1
4073,116862_IL-ID-1,116862_IL-ID-1,Ca,1
4106,98005_cap_ch-ID-1,98005_cap_ch-ID-1,Ca,1
4109,98005_cal_ch-ID-1,98005_cal_ch-ID-1,Ca,1
4198,136095_IL-ID-1,136095_IL-ID-1,Ca,1
4204,140471_Ca-ID-1,140471_Ca-ID-1,Ca,1
4208,147461_iCaL-ID-1,147461_iCaL-ID-1,Ca,1
4221,18502_cachan-ID-1,18502_cachan-ID-1,Ca,1
4240,3808_it2-ID-1,3808_it2-ID-1,Ca,1
4266,126637_CaEcvode-ID-1,126637_CaEcvode-ID-1,Ca,1
4268,126637_CaT-ID-1,126637_CaT-ID-1,Ca,1
4274,126637_CaE-ID-1,126637_CaE-ID-1,Ca,1
4275,126637_CaP2-ID-1,126637_CaP2-ID-1,Ca,1
4285,126637_CaP2cvode-ID-1,126637_CaP2cvode-ID-1,Ca,1
4288,126637_CaTcvode-ID-1,126637_CaTcvode-ID-1,Ca,1
4291,3457_calrgc-ID-1,3457_calrgc-ID-1,Ca,1
4292,3457_canrgc-ID-1,3457_canrgc-ID-1,Ca,1
4296,230326_Ca_LVAst-ID-1,230326_Ca_LVAst-ID-1,Ca,1
4298,230326_Ca_HVA-ID-1,230326_Ca_HVA-ID-1,Ca,1
4333,232023_Golgi_Ca_HVA-ID-1,232023_Golgi_Ca_HVA-ID-1,Ca,1
4345,232023_GRANULE_CA-ID-1,232023_GRANULE_CA-ID-1,Ca,1
4397,20756_cal-ID-1,20756_cal-ID-1,Ca,1
4464,82849_hva-ID-1,82849_hva-ID-1,Ca,1
4478,112546_can2-ID-1,112546_can2-ID-1,Ca,1
4480,112546_cal2-ID-1,112546_cal2-ID-1,Ca,1
4528,151482_can2-ID-1,151482_can2-ID-1,Ca,1
4539,35358_cal-ID-1,35358_cal-ID-1,Ca,1
4567,84589_cat-ID-1,84589_cat-ID-1,Ca,1
4570,84589_car-ID-1,84589_car-ID-1,Ca,1
4578,84589_can-ID-1,84589_can-ID-1,Ca,1
4580,84589_cal-ID-1,84589_cal-ID-1,Ca,1
4585,141273_cat-ID-1,141273_cat-ID-1,Ca,1
4631,144502_stoca-ID-1,144502_stoca-ID-1,Ca,1
4657,117207_CaT-ID-1,117207_CaT-ID-1,Ca,1
4682,20212_calH-ID-2,20212_calH-ID-2,Ca,1
4685,20212_cat-ID-2,20212_cat-ID-2,Ca,1
4687,20212_it-ID-1,20212_it-ID-1,Ca,1
4688,20212_can2-ID-1,20212_can2-ID-1,Ca,1
4689,20212_My_cat-ID-1,20212_My_cat-ID-1,Ca,1
4693,20212_cachan-ID-1,20212_cachan-ID-1,Ca,1
4694,20212_Myca-ID-1,20212_Myca-ID-1,Ca,1
4706,20212_ourca_old-ID-1,20212_ourca_old-ID-1,Ca,1
4710,20212_My_can-ID-1,20212_My_can-ID-1,Ca,1
4711,20212_My_cal-ID-1,20212_My_cal-ID-1,Ca,1
4713,20212_canKev-ID-1,20212_canKev-ID-1,Ca,1
4715,20212_it1-ID-1,20212_it1-ID-1,Ca,1
4716,20212_cal-ID-2,20212_cal-ID-2,Ca,1
4806,150551_cat-ID-1,150551_cat-ID-1,Ca,1
4809,150551_caltype-ID-1,150551_caltype-ID-1,Ca,1